,Year,Engine,Seating,Price
8086,2009,1800.0,5.0,1950000.0
8087,2003,3000.0,5.0,1800000.0
8088,2021,660.0,4.0,2400000.0
8089,1995,1500.0,5.0,850000.0
8090,2006,1300.0,5.0,1825000.0
8091,2008,1300.0,5.0,2120000.0
8093,2018,1000.0,5.0,4280000.0
8094,2018,1500.0,5.0,5950000.0
8098,2017,1800.0,5.0,5400000.0
8100,2009,3500.0,5.0,8700000.0
8102,2019,1000.0,8.0,1100000.0
8103,2003,1500.0,5.0,1100000.0
8104,2005,3600.0,6.0,3600000.0
8105,2014,660.0,4.0,1925000.0
8106,2022,1000.0,5.0,2550000.0
8107,2017,660.0,5.0,2380000.0
8108,2005,2400.0,5.0,2475000.0
8109,2018,1500.0,7.0,3600000.0
8110,2021,1300.0,5.0,3875000.0
8111,2018,796.0,4.0,1280000.0
8112,2019,660.0,4.0,1860000.0000000002
8113,2003,1300.0,5.0,844999.9999999999
8114,2018,1000.0,5.0,3250000.0
8115,2015,1000.0,5.0,1490000.0
8116,2021,1500.0,5.0,4000000.0
8117,2010,1000.0,5.0,1060000.0
8118,2002,2700.0,7.0,3550000.0
8119,2016,1500.0,5.0,4200000.0
8120,2006,1300.0,5.0,1400000.0
8121,2019,1300.0,5.0,2895000.0
8122,2022,1000.0,5.0,3040000.0
8123,2022,1200.0,5.0,3975000.0
8124,2018,1500.0,5.0,2690000.0
8125,2002,1500.0,5.0,1150000.0
8126,2019,1000.0,5.0,4700000.0
8127,2004,800.0,5.0,610000.0
8128,2007,1500.0,5.0,1650000.0
8129,2006,1600.0,6.0,1450000.0
8131,1996,1500.0,5.0,1100000.0
8132,2009,1300.0,5.0,1575000.0
8133,2016,1300.0,5.0,2550000.0
8135,1988,1300.0,5.0,815000.0
8136,2007,1800.0,5.0,3850000.0
8137,2007,1800.0,5.0,1500000.0
8139,2000,3199.0,5.0,3500000.0
8141,2017,1500.0,5.0,4360000.0
8142,2014,1500.0,5.0,3785000.0
8143,2016,1500.0,5.0,6400000.0
8144,2021,1000.0,5.0,2850000.0
8145,2022,660.0,4.0,2490000.0
8146,2022,1000.0,5.0,2490000.0
8147,2017,1500.0,7.0,5750000.0
8148,2012,1600.0,5.0,2180000.0
8150,2006,1000.0,5.0,869999.9999999999
8151,2011,1800.0,5.0,5800000.0
8152,1989,1000.0,5.0,520000.0
8154,2021,1500.0,5.0,6000000.0
8157,2008,4000.0,7.0,9500000.0
8158,2018,1000.0,5.0,3300000.0
8159,2015,1300.0,5.0,2850000.0
8160,2010,1800.0,5.0,1825000.0
8162,2007,660.0,7.0,1320000.0
8163,2019,1000.0,5.0,2420000.0
8166,2012,1000.0,5.0,1250000.0
8167,2020,1500.0,5.0,6600000.0
8168,2007,1500.0,7.0,1889999.9999999998
8169,2007,1300.0,5.0,1350000.0
8170,2016,796.0,4.0,940000.0
8171,1994,1600.0,5.0,1050000.0
8172,2013,1800.0,5.0,2510000.0
8173,1992,2400.0,7.0,1975000.0
8174,2022,2000.0,5.0,6700000.0
8175,2014,1300.0,5.0,2175000.0
8176,1981,2400.0,4.0,750000.0
8178,2007,1300.0,4.0,980000.0000000001
8179,2017,1500.0,5.0,3150000.0
8180,2018,1800.0,5.0,6650000.0
8181,1990,4200.0,7.0,3700000.0
8182,2022,1600.0,5.0,4750000.0
8183,1999,1500.0,5.0,1080000.0
8185,2021,1800.0,5.0,5885000.0
8187,2015,1000.0,5.0,2850000.0
8188,2009,1300.0,5.0,2014999.9999999998
8189,2020,1300.0,5.0,3600000.0
8190,1996,1000.0,5.0,400000.0
8191,2011,1300.0,5.0,1995000.0
8192,2008,1300.0,7.0,1680000.0
8193,1998,1000.0,5.0,540000.0
8194,2009,1800.0,5.0,2700000.0
8195,2003,3400.0,7.0,7500000.0
8196,2019,1500.0,7.0,3550000.0
8197,2006,800.0,5.0,819999.9999999999
8198,2022,1500.0,5.0,6500000.0
8199,2006,1300.0,7.0,1580000.0
8200,2012,1600.0,5.0,2680000.0
8202,2003,1300.0,5.0,775000.0
8203,2009,1800.0,5.0,2790000.0
8204,2004,1600.0,6.0,1125000.0
8205,2006,1000.0,5.0,740000.0
8207,2017,660.0,5.0,2500000.0
8208,2012,1300.0,5.0,1989999.9999999998
8209,1988,1000.0,4.0,459999.99999999994
8210,2015,1500.0,5.0,3595000.0000000005
8212,2022,1500.0,5.0,8050000.0
8213,2017,1800.0,5.0,6600000.0
8214,2018,660.0,4.0,2575000.0
8215,2006,1500.0,5.0,1220000.0
8216,2008,800.0,4.0,675000.0
8217,2017,1000.0,5.0,1700000.0
8218,2007,1800.0,5.0,1670000.0
8219,2008,800.0,4.0,550000.0
8220,2004,1500.0,5.0,1325000.0
8221,2015,1600.0,5.0,3100000.0
8222,2011,800.0,4.0,762000.0
8223,2012,660.0,4.0,1240000.0
8224,2016,796.0,4.0,775000.0
8225,2022,1800.0,5.0,5200000.0
8226,1999,4700.0,8.0,7500000.0
8227,1995,2000.0,5.0,1850000.0
8228,2011,1800.0,5.0,3500000.0
8229,2013,796.0,4.0,1000000.0
8231,2005,1500.0,5.0,1300000.0
8232,2019,1000.0,5.0,3829999.9999999995
8233,2005,1500.0,5.0,1295000.0
8235,2008,2400.0,5.0,4500000.0
8236,2006,1600.0,6.0,1450000.0
8238,2007,1300.0,4.0,830000.0000000001
8239,2011,1300.0,4.0,1325000.0
8241,2022,1200.0,5.0,3225000.0
8242,2012,660.0,4.0,1350000.0
8243,2008,2500.0,5.0,3500000.0
8244,2020,660.0,4.0,1970000.0
8246,2022,1800.0,5.0,5700000.0
8248,2013,2500.0,5.0,4775000.0
8249,2006,1600.0,8.0,1500000.0
8250,1993,1500.0,5.0,450000.0
8251,2021,1500.0,5.0,3829999.9999999995
8254,2004,1300.0,5.0,900000.0
8255,2002,2500.0,5.0,3500000.0
8256,2008,1000.0,5.0,1650000.0
8257,2021,1300.0,5.0,3675000.0
8258,2006,1690.0,5.0,1300000.0
8259,1990,1000.0,5.0,550000.0
8262,2013,1500.0,5.0,3479999.9999999995
8264,2022,1500.0,7.0,5100000.0
8265,2022,1300.0,5.0,3725000.0
8266,2003,2000.0,5.0,1750000.0
8267,2017,1500.0,5.0,4300000.0
8268,2006,2000.0,4.0,1750000.0
8269,2022,1500.0,5.0,6900000.0
8270,2005,1300.0,5.0,1780000.0
8271,1998,1300.0,5.0,670000.0
8272,2013,660.0,4.0,1639999.9999999998
8273,2018,1500.0,5.0,2920000.0
8274,2014,1500.0,5.0,3500000.0
8275,2019,660.0,4.0,2050000.0
8276,2022,2000.0,5.0,7288000.0
8277,2008,1300.0,7.0,1650000.0
8278,1998,1500.0,5.0,1485000.0
8279,2018,1500.0,7.0,3450000.0
8280,2014,1000.0,5.0,2575000.0
8281,2009,3000.0,5.0,5100000.0
8282,2014,1000.0,5.0,1320000.0
8285,2007,1100.0,5.0,1000000.0
8286,2010,2000.0,5.0,8500000.0
8287,2017,1300.0,5.0,2835000.0
8288,2016,1300.0,5.0,3025000.0
8289,2015,1500.0,5.0,2750000.0
8290,2014,1500.0,5.0,3050000.0
8292,2018,1000.0,5.0,2150000.0
8294,2016,1500.0,5.0,4275000.0
8295,2012,1000.0,5.0,2345000.0
8296,2016,1800.0,5.0,3575000.0
8297,2004,1800.0,5.0,2800000.0
8298,1984,1200.0,5.0,420000.0
8299,2004,1600.0,6.0,1520000.0
8300,2020,1300.0,5.0,3250000.0
8301,2004,1500.0,5.0,3065000.0
8302,2013,796.0,4.0,810000.0
8303,2007,660.0,4.0,1400000.0
8304,2022,1500.0,5.0,7450000.0
8305,2005,1500.0,5.0,1400000.0
8306,2005,3000.0,5.0,4800000.0
8307,2022,1000.0,5.0,1900000.0
8309,2011,800.0,4.0,850000.0
8311,2019,1800.0,5.0,4625000.0
8313,2012,1000.0,5.0,2490000.0
8315,2007,1000.0,5.0,800000.0
8318,2018,1800.0,5.0,6100000.0
8319,2013,660.0,4.0,1595000.0
8320,2018,660.0,5.0,2675000.0
8322,1998,1500.0,5.0,865000.0
8323,2008,800.0,5.0,875000.0
8325,2016,1000.0,5.0,1575000.0
8327,2013,660.0,4.0,1750000.0
8332,2022,1800.0,5.0,6245000.0
8333,2018,2800.0,7.0,9200000.0
8335,2019,1500.0,5.0,8000000.0
8336,1995,2800.0,7.0,2700000.0
8338,2022,660.0,4.0,2570000.0
8340,2007,2000.0,5.0,1925000.0
8341,2008,2400.0,4.0,2450000.0
8342,1995,2800.0,7.0,3250000.0
8344,2021,1000.0,5.0,2620000.0
8345,2000,1000.0,5.0,1380000.0
8346,1998,1300.0,5.0,894999.9999999999
8347,2007,1000.0,5.0,690000.0
8348,2008,2400.0,5.0,2450000.0
8349,2008,800.0,4.0,556000.0
8351,2017,1800.0,5.0,8300000.0
8352,2022,1000.0,2.0,1650000.0
8354,2017,1198.0,5.0,3850000.0
8357,2018,1500.0,5.0,3300000.0
8358,1998,1000.0,5.0,490000.00000000006
8359,2006,1500.0,5.0,1275000.0
8361,2016,796.0,4.0,835000.0
8362,2018,1300.0,5.0,1975000.0
8363,2004,1800.0,5.0,3254999.9999999995
8364,1994,1000.0,4.0,1050000.0
8365,2005,1100.0,5.0,775000.0
8367,2006,1300.0,5.0,1430000.0
8368,1987,2000.0,7.0,800000.0
8369,2019,1000.0,5.0,3250000.0
8371,2007,4200.0,7.0,8500000.0
8372,1994,1300.0,5.0,1050000.0
8373,1991,3000.0,7.0,3000000.0
8374,2005,3400.0,7.0,6500000.0
8376,2017,660.0,4.0,1995000.0
8377,2017,660.0,4.0,1995000.0
8378,2005,1300.0,5.0,795000.0
8379,2006,1500.0,5.0,1450000.0
8380,2006,1500.0,5.0,1400000.0
8381,2017,660.0,4.0,2050000.0
8382,2020,1000.0,5.0,2460000.0
8383,2022,2000.0,5.0,6600000.0
8384,2013,1300.0,5.0,2450000.0
8385,2011,1000.0,5.0,2075000.0
8387,2014,1500.0,5.0,4255000.0
8388,2020,1000.0,5.0,4400000.0
8390,2011,660.0,4.0,1180000.0
8391,2016,1800.0,5.0,3290000.0
8392,2018,1800.0,5.0,4550000.0
8393,2005,1300.0,5.0,1590000.0
8394,2008,800.0,5.0,940000.0
8395,2020,1500.0,5.0,3379999.9999999995
8396,2011,800.0,4.0,660000.0
8397,2022,1600.0,5.0,5000000.0
8399,2018,1500.0,5.0,6850000.0
8400,2014,660.0,4.0,1820000.0
8401,2021,1800.0,5.0,5170000.0
8402,2022,1500.0,5.0,7000000.0
8403,2010,800.0,5.0,1175000.0
8404,2017,1800.0,5.0,5950000.0
8405,2007,1800.0,5.0,3170000.0
8408,2000,1600.0,6.0,1150000.0
8410,2006,800.0,4.0,565000.0
8412,2001,1600.0,5.0,1085000.0
8413,2022,1500.0,5.0,4200000.0
8415,1995,800.0,4.0,350000.0
8416,2001,1300.0,5.0,1130000.0
8418,2015,1500.0,5.0,3400000.0
8419,2004,1300.0,7.0,2100000.0
8420,2008,1300.0,5.0,1600000.0
8421,2008,1800.0,5.0,1630000.0
8423,2011,1300.0,5.0,2150000.0
8424,2003,4700.0,8.0,9500000.0
8425,2017,2700.0,7.0,8800000.0
8426,2005,4200.0,7.0,8150000.0
8428,2018,1500.0,5.0,3185000.0
8429,2022,1200.0,5.0,4050000.0
8430,2003,1300.0,5.0,1730000.0
8432,1983,3000.0,5.0,5500000.0
8433,2009,1000.0,5.0,890000.0
8434,2013,1800.0,5.0,4050000.0
8435,2013,1800.0,5.0,2300000.0
8437,2008,1800.0,5.0,1850000.0
8438,2016,1000.0,5.0,2990000.0
8440,2020,660.0,4.0,1875000.0
8441,2004,1600.0,6.0,1385000.0
8443,2015,796.0,4.0,1150000.0
8444,2009,1000.0,5.0,1600000.0
8446,2019,1000.0,5.0,1995000.0
8447,2018,1500.0,5.0,5800000.0
8450,2004,1000.0,5.0,545000.0
8451,2006,2700.0,7.0,7050000.0
8453,2018,1000.0,5.0,2100000.0
8454,2005,1300.0,7.0,1440000.0
8455,2020,1000.0,5.0,2625000.0
8456,2013,1800.0,5.0,3750000.0
8457,2021,660.0,4.0,2370000.0
8458,2021,2000.0,5.0,5310000.0
8459,2013,1800.0,5.0,2599000.0
8460,2004,1000.0,4.0,780000.0
8462,2021,800.0,5.0,1500000.0
8463,2021,1500.0,5.0,4275000.0
8464,1981,2000.0,5.0,675000.0
8465,2008,1000.0,5.0,875000.0
8467,2016,1500.0,5.0,5750000.0
8468,2016,1500.0,5.0,5825000.0
8470,2022,2500.0,5.0,9150000.0
8471,2016,1000.0,5.0,2990000.0
8472,2008,1500.0,5.0,2000000.0
8473,2022,1500.0,5.0,9100000.0
8475,2022,660.0,4.0,1980000.0
8476,1998,800.0,4.0,530000.0
8477,2022,2000.0,5.0,8000000.0
8478,2017,796.0,4.0,1225000.0
8480,2012,1000.0,5.0,2950000.0
8481,2000,1500.0,5.0,1080000.0
8482,2004,1500.0,5.0,2300000.0
8483,2022,1600.0,5.0,4700000.0
8484,2016,1600.0,5.0,3325000.0
8485,2016,1500.0,5.0,7550000.0
8486,2020,800.0,5.0,1300000.0
8488,2017,1800.0,5.0,6200000.0
8490,2018,1800.0,5.0,4300000.0
8492,2007,1000.0,5.0,819999.9999999999
8493,2006,1600.0,6.0,1200000.0
8494,1994,2500.0,5.0,1700000.0
8495,2010,800.0,4.0,715000.0
8500,2016,1300.0,5.0,2500000.0
8501,2007,1000.0,5.0,700000.0
8502,2019,1300.0,5.0,3750000.0
8503,2019,660.0,4.0,2900000.0
8504,2015,1500.0,5.0,4200000.0
8507,2018,660.0,4.0,2295000.0
8510,2018,1300.0,5.0,3015000.0
8511,2010,1300.0,5.0,1450000.0
8512,2022,1500.0,5.0,5500000.0
8515,2010,800.0,4.0,720000.0
8516,2022,2000.0,5.0,7100000.0
8517,2017,660.0,4.0,2450000.0
8518,2018,1600.0,5.0,4150000.0
8519,2018,1300.0,5.0,2600000.0
8520,2018,1300.0,5.0,3190000.0
8521,2014,1500.0,5.0,2440000.0
8522,2011,2000.0,5.0,4000000.0
8523,2012,800.0,4.0,750000.0
8524,2004,1500.0,5.0,1500000.0
8527,2005,1000.0,5.0,720000.0
8528,2017,1500.0,5.0,3050000.0
8529,2015,1500.0,5.0,4000000.0
8530,2014,1500.0,5.0,4350000.0
8531,2004,1000.0,5.0,1490000.0
8532,2000,1000.0,5.0,790000.0
8534,2013,1800.0,5.0,2350000.0
8536,2013,1500.0,5.0,2750000.0
8537,1999,1500.0,5.0,1600000.0
8538,2022,1500.0,5.0,3844000.0
8539,2016,1800.0,5.0,3550000.0
8540,2016,796.0,4.0,850000.0
8543,1992,800.0,4.0,375000.0
8544,2022,1500.0,5.0,7600000.0
8545,2014,1000.0,5.0,2445000.0
8548,2016,796.0,4.0,1120000.0
8550,2018,660.0,4.0,2775000.0
8551,2018,1500.0,5.0,7000000.0
8552,1988,3000.0,7.0,2050000.0
8553,2001,1600.0,5.0,1100000.0
8554,2014,1300.0,5.0,2620000.0
8555,1992,1300.0,5.0,450000.0
8556,2006,1300.0,5.0,1700000.0
8557,1973,1500.0,5.0,220000.00000000003
8559,2022,1500.0,5.0,7500000.0
8560,2000,3400.0,7.0,3750000.0
8561,2000,1300.0,5.0,790000.0
8562,1986,1000.0,4.0,380000.0
8563,2022,1200.0,5.0,3729999.9999999995
8565,2017,2700.0,7.0,8600000.0
8567,2012,800.0,4.0,650000.0
8569,2022,1000.0,5.0,2680000.0
8571,2000,1500.0,5.0,1030000.0000000001
8572,2007,1800.0,5.0,3250000.0
8573,2005,1600.0,6.0,1320000.0
8574,2012,800.0,4.0,600000.0
8575,1999,1000.0,5.0,1800000.0
8576,2019,796.0,4.0,1315000.0
8577,1996,1000.0,5.0,450000.0
8579,1990,800.0,4.0,300000.0
8580,2012,660.0,4.0,1000000.0
8581,2017,1800.0,5.0,7500000.0
8583,2007,1800.0,5.0,1600000.0
8584,2018,660.0,4.0,2080000.0
8585,2004,1300.0,7.0,1350000.0
8586,2014,1300.0,5.0,2250000.0
8587,2005,3200.0,5.0,3600000.0
8588,2022,1500.0,5.0,8350000.0
8589,2005,1600.0,5.0,869999.9999999999
8590,2014,1500.0,5.0,4300000.0
8591,2016,1200.0,5.0,3250000.0
8592,2017,660.0,4.0,3000000.0
8593,2017,660.0,5.0,2750000.0
8594,2017,1800.0,5.0,7250000.0
8595,2017,1300.0,5.0,2900000.0
8597,2021,1500.0,7.0,5450000.0
8598,1986,800.0,5.0,295000.0
8600,2004,1300.0,5.0,1300000.0
8601,1984,1000.0,4.0,350000.0
8602,2019,1000.0,5.0,2020000.0
8603,2022,1300.0,5.0,4050000.0
8605,2022,1500.0,7.0,4440000.0
8606,2022,1500.0,5.0,3985000.0
8607,2007,1500.0,5.0,3100000.0
8608,2010,1300.0,5.0,1950000.0
8609,1984,2000.0,5.0,1430000.0
8610,1987,2400.0,7.0,2125000.0
8611,2007,660.0,4.0,1140000.0
8612,2018,1300.0,5.0,2825000.0
8613,2013,796.0,4.0,875000.0
8615,2016,1500.0,5.0,4500000.0
8616,2019,1000.0,5.0,2190000.0
8617,2022,1600.0,5.0,5400000.0
8619,2018,1300.0,5.0,2370000.0
8620,2010,1300.0,5.0,1850000.0
8622,2017,1300.0,5.0,2450000.0
8623,2022,660.0,4.0,2350000.0
8624,2016,796.0,4.0,1040000.0
8625,2022,1800.0,5.0,5300000.0
8626,2008,1000.0,5.0,2100000.0
8628,2017,1800.0,5.0,7100000.0
8629,2022,660.0,4.0,2575000.0
8630,2005,1500.0,5.0,1200000.0
8631,1993,3400.0,7.0,1650000.0
8632,2015,1500.0,5.0,3300000.0
8635,2005,800.0,4.0,585000.0
8636,2017,1800.0,5.0,6600000.0
8637,1994,1600.0,5.0,1150000.0
8638,2016,1300.0,5.0,1950000.0
8639,2016,1500.0,7.0,4225000.0
8640,1996,2000.0,4.0,865000.0
8642,2021,1000.0,5.0,2680000.0
8643,2005,1600.0,5.0,880000.0000000001
8644,2020,3000.0,2.0,7300000.0
8645,2004,1000.0,5.0,580000.0
8646,2008,1000.0,4.0,750000.0
8648,2015,1500.0,5.0,3200000.0
8649,2016,1500.0,5.0,4500000.0
8650,2016,1300.0,5.0,2370000.0
8651,2011,1300.0,5.0,2240000.0
8652,2000,1600.0,6.0,1100000.0
8653,1994,3000.0,7.0,2800000.0
8654,2017,1500.0,5.0,4750000.0
8655,2013,1500.0,5.0,3050000.0
8656,2005,1800.0,5.0,1775000.0
8657,2022,1200.0,5.0,3800000.0
8658,2000,1600.0,6.0,1080000.0
8659,2016,3000.0,5.0,6850000.0
8661,2005,1800.0,5.0,3950000.0
8662,2022,2500.0,5.0,8550000.0
8663,2007,1500.0,5.0,1590000.0
8664,2015,800.0,5.0,1070000.0
8667,2017,800.0,5.0,1220000.0
8668,2001,2000.0,5.0,950000.0
8669,1987,4200.0,7.0,2500000.0
8670,2015,800.0,4.0,944999.9999999999
8672,2003,1000.0,5.0,600000.0
8673,2015,1500.0,5.0,4350000.0
8674,2012,1600.0,5.0,2650000.0
8675,2012,1000.0,4.0,915000.0
8676,2013,3000.0,5.0,4950000.0
8677,2008,1300.0,7.0,1950000.0
8679,2017,660.0,5.0,2250000.0
8680,2007,2000.0,5.0,1950000.0
8681,2005,1300.0,5.0,1075000.0
8682,1989,800.0,5.0,465000.00000000006
8683,1996,3000.0,7.0,3300000.0
8684,2018,1000.0,5.0,3900000.0
8685,2005,2000.0,5.0,1600000.0
8686,2002,1000.0,5.0,1775000.0
8687,2006,800.0,5.0,535000.0
8688,2012,1800.0,5.0,3636000.0
8689,2017,1300.0,5.0,3200000.0
8690,2011,1500.0,5.0,2975000.0
8691,2006,1600.0,6.0,1400000.0
8693,2004,1500.0,5.0,1100000.0
8694,2009,1800.0,5.0,1648999.9999999998
8695,2022,1500.0,5.0,8130000.0
8698,2004,1600.0,6.0,1375000.0
8700,1986,1300.0,5.0,370000.0
8701,2009,1300.0,5.0,1850000.0
8702,2011,1000.0,5.0,1090000.0
8703,2011,660.0,4.0,1500000.0
8704,2009,1000.0,4.0,785000.0
8705,2013,1800.0,5.0,2780000.0
8706,1998,1500.0,5.0,950000.0
8707,2012,800.0,4.0,795000.0
8708,2016,1300.0,5.0,3300000.0
8709,2018,796.0,4.0,1150000.0
8710,2017,1800.0,5.0,3600000.0
8711,2016,1300.0,5.0,2450000.0
8713,2004,1000.0,5.0,775000.0
8714,2006,1300.0,7.0,1380000.0
8715,2018,1000.0,5.0,3275000.0
8716,1999,1700.0,6.0,1250000.0
8717,2006,1500.0,5.0,1290000.0
8718,2015,800.0,2.0,930000.0000000001
8720,2000,1500.0,5.0,2000000.0
8722,2003,3000.0,6.0,2900000.0
8723,2015,800.0,5.0,919999.9999999999
8724,1992,1000.0,5.0,299000.0
8725,2018,1300.0,5.0,2860000.0
8726,2008,1300.0,5.0,1345000.0
8727,2018,1300.0,5.0,3395000.0000000005
8728,2017,1500.0,7.0,3525000.0
8729,2000,1600.0,6.0,795000.0
8730,2000,2000.0,5.0,1500000.0
8731,2016,1500.0,7.0,4200000.0
8732,2017,1000.0,5.0,1680000.0
8733,2018,660.0,4.0,2320000.0
8735,2020,1000.0,2.0,780000.0
8736,2011,1300.0,5.0,2095000.0
8740,2015,1500.0,5.0,2850000.0
8741,2007,3400.0,7.0,2665000.0
8742,2001,1500.0,5.0,1050000.0
8743,2003,4200.0,7.0,7500000.0
8745,2002,1600.0,6.0,1250000.0
8746,2007,800.0,4.0,585000.0
8748,2006,1000.0,5.0,1875000.0
8749,1996,1300.0,5.0,455000.0
8751,2015,1000.0,5.0,1530000.0
8752,2018,796.0,4.0,1110000.0
8754,2022,1300.0,5.0,3890000.0
8755,2011,800.0,4.0,580000.0
8757,2022,1500.0,5.0,4600000.0
8758,2006,5500.0,5.0,9600000.0
8759,2011,800.0,4.0,540000.0
8760,1996,1500.0,5.0,1700000.0
8761,2014,1300.0,5.0,2385000.0
8762,2018,1300.0,5.0,3325000.0
8763,2003,1800.0,4.0,4500000.0
8764,2001,1500.0,5.0,990000.0
8765,2016,796.0,4.0,1135000.0
8766,2002,1000.0,5.0,665000.0
8768,2021,1800.0,5.0,4900000.0
8769,2005,1300.0,5.0,875000.0
8770,2010,1000.0,5.0,1195000.0
8771,2007,1000.0,5.0,690000.0
8772,2014,660.0,5.0,1900000.0
8773,2007,1300.0,5.0,1789999.9999999998
8774,2022,1200.0,5.0,3900000.0
8775,2001,1300.0,5.0,1050000.0
8776,2021,1500.0,5.0,6700000.0
8778,2018,1500.0,5.0,3050000.0
8779,2008,1000.0,4.0,980000.0000000001
8780,2008,1000.0,5.0,850000.0
8781,1985,1600.0,5.0,550000.0
8784,2014,1800.0,5.0,2450000.0
8785,2011,1800.0,5.0,3850000.0
8786,2020,2000.0,5.0,5500000.0
8787,1989,1000.0,5.0,535000.0
8788,2021,1200.0,5.0,3750000.0
8789,2014,1300.0,5.0,2260000.0
8790,2000,800.0,4.0,520000.0
8792,2022,1500.0,5.0,5850000.0
8794,2009,2500.0,5.0,8000000.0
8795,2000,3199.0,5.0,4000000.0
8796,1985,1300.0,5.0,350000.0
8798,2021,1500.0,5.0,3050000.0
8799,1996,2700.0,7.0,3800000.0
8800,1996,1600.0,5.0,1150000.0
8801,2007,1500.0,5.0,2300000.0
8802,2022,660.0,4.0,2515000.0
8803,2006,800.0,4.0,530000.0
8805,1988,800.0,5.0,320000.0
8806,1988,4000.0,7.0,2500000.0
8808,1982,4300.0,6.0,6000000.0
8809,2021,1500.0,5.0,3785000.0
8810,2000,1000.0,5.0,1500000.0
8811,2008,800.0,5.0,580000.0
8812,2014,1300.0,5.0,1875000.0
8813,2001,2000.0,5.0,2300000.0
8814,2022,1000.0,5.0,3050000.0
8815,2007,1800.0,5.0,1850000.0
8823,2022,1200.0,5.0,6500000.0
8825,2005,3000.0,8.0,6400000.0
8826,2005,1000.0,5.0,1680000.0
8828,2014,1800.0,5.0,2600000.0
8829,2019,660.0,4.0,2720000.0
8830,2022,1800.0,5.0,6050000.0
8832,2015,1800.0,5.0,3100000.0
8833,2022,2000.0,5.0,5850000.0
8834,1996,2800.0,7.0,3000000.0
8836,2021,1800.0,2.0,1700000.0
8839,2021,2000.0,5.0,6750000.0
8840,2010,1800.0,5.0,3450000.0
8842,1993,1300.0,5.0,600000.0
8843,1993,1300.0,5.0,650000.0
8844,1999,1600.0,6.0,1000000.0
8845,1993,1600.0,5.0,320000.0
8847,2006,1300.0,5.0,1900000.0
8848,2013,796.0,4.0,910000.0
8850,1996,1600.0,6.0,745000.0
8851,1998,800.0,4.0,400000.0
8853,2020,660.0,4.0,1980000.0
8855,2011,1300.0,5.0,1980000.0
8856,2012,1300.0,5.0,1889999.9999999998
8857,2022,1000.0,5.0,2995000.0
8858,2011,1800.0,5.0,2240000.0
8864,2005,2000.0,5.0,1925000.0
8865,2019,1300.0,5.0,3650000.0
8866,1993,3500.0,7.0,2000000.0
8868,2006,1000.0,5.0,950000.0
8871,2002,1000.0,5.0,660000.0
8873,2014,1300.0,5.0,2500000.0
8874,2010,1000.0,5.0,1735000.0000000002
8875,2020,660.0,4.0,1920000.0
8876,2006,3000.0,5.0,4600000.0
8878,2001,1600.0,6.0,1050000.0
8879,2007,1300.0,5.0,1400000.0
8880,2000,1000.0,5.0,540000.0
8881,2020,1500.0,5.0,5800000.0
8882,2017,660.0,4.0,3000000.0
8883,2014,2700.0,7.0,6800000.0
8884,2020,660.0,4.0,2030000.0
8885,2022,1000.0,8.0,2000000.0
8887,2007,660.0,5.0,1380000.0
8888,2018,1800.0,5.0,6750000.0
8889,2012,1500.0,5.0,2799000.0
8892,2019,1200.0,5.0,4500000.0
8894,2020,2800.0,5.0,9300000.0
8895,1990,1600.0,5.0,750000.0
8896,2020,800.0,5.0,1000000.0
8897,2020,2000.0,5.0,6450000.0
8898,2014,1500.0,5.0,2450000.0
8901,2011,1000.0,4.0,1060000.0
8902,2014,1500.0,5.0,4300000.0
8903,2021,2000.0,5.0,6700000.0
8904,2017,1800.0,5.0,3650000.0
8906,2009,1000.0,5.0,1775000.0
8907,2014,796.0,4.0,940000.0
8908,2014,800.0,5.0,880000.0000000001
8910,1984,1500.0,5.0,350000.0
8911,1998,3400.0,7.0,4200000.0
8913,2019,660.0,4.0,2075000.0
8914,2012,1300.0,5.0,2485000.0
8915,2021,1500.0,5.0,5900000.0
8916,2007,1300.0,5.0,1800000.0
8920,2022,1200.0,5.0,6350000.0
8921,2013,800.0,5.0,850000.0
8922,2016,1000.0,5.0,2880000.0
8923,1996,3000.0,7.0,3790000.0
8924,2010,1300.0,7.0,2360000.0
8925,2008,800.0,4.0,650000.0
8926,2017,1800.0,5.0,7400000.0
8927,1994,2400.0,5.0,2500000.0
8928,2003,4700.0,7.0,8500000.0
8929,1991,3000.0,7.0,2949000.0
8933,2009,660.0,4.0,1375000.0
8934,2004,1300.0,7.0,1400000.0
8935,2022,2000.0,5.0,6200000.0
8938,2007,1500.0,5.0,2380000.0
8940,2021,1300.0,5.0,3500000.0
8941,2009,660.0,4.0,1450000.0
8942,2022,1300.0,5.0,2780000.0
8943,2018,1500.0,5.0,4940000.0
8945,2005,1300.0,7.0,1325000.0
8946,1997,660.0,4.0,815000.0
8947,2018,1300.0,5.0,2290000.0
8949,1997,3000.0,7.0,2850000.0
8950,1994,1500.0,5.0,285000.0
8951,2008,800.0,5.0,850000.0
8952,2006,1500.0,5.0,2350000.0
8954,1993,1500.0,5.0,785000.0
8957,2012,1000.0,5.0,2290000.0
8958,2018,1000.0,5.0,2265000.0
8961,2005,1600.0,6.0,1345000.0
8962,2000,1000.0,5.0,650000.0
8963,2016,660.0,4.0,2000000.0
8964,1998,1500.0,5.0,1030000.0000000001
8968,2019,1000.0,5.0,3600000.0
8969,1993,1000.0,5.0,450000.0
8970,2007,1600.0,4.0,1130000.0
